"Name","DistinguishedName","enabled","description","whenCreated","Stamp"
"BGLRT4800476","CN=BGLRT4800476,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/16/2022 7:00:37 PM","7/31/2022 10:37:56 PM"
"BGLRM9000862","CN=BGLRM9000862,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","1/29/2019 5:21:25 AM","11/30/2021 8:42:08 AM"
"BGLRM9100725","CN=BGLRM9100725,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","11/12/2020 1:36:03 PM","11/12/2021 4:50:46 PM"
"BGLRT4800382","CN=BGLRT4800382,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/15/2021 12:18:11 PM","2/23/2021 10:41:18 AM"
"BGLRM9000477","CN=BGLRM9000477,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/10/2017 2:13:15 AM","4/25/2020 11:58:23 AM"
"BGLRT4700338","CN=BGLRT4700338,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/29/2019 2:02:08 PM","10/29/2020 6:57:21 PM"
"BGLRM9001193","CN=BGLRM9001193,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/10/2020 11:22:32 AM","1/13/2021 10:06:53 AM"
"BGLRM9100160","CN=BGLRM9100160,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/8/2018 4:43:33 AM","2/2/2022 2:18:13 AM"
"BGLRO706121","CN=BGLRO706121,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/14/2019 1:17:04 AM","12/9/2021 8:42:15 AM"
"BGLRM9100735","CN=BGLRM9100735,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","1/31/2020 2:16:26 PM","11/11/2021 11:25:34 PM"
"BGLRM9100226","CN=BGLRM9100226,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/13/2018 1:38:17 AM","11/12/2021 5:32:27 AM"
"BGLRT1400016","CN=BGLRT1400016,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/17/2021 12:46:02 PM","8/3/2022 9:52:00 PM"
"BGLRM91S00053","CN=BGLRM91S00053,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/14/2019 4:07:36 AM","9/7/2020 7:22:51 PM"
"BGLRM9001164","CN=BGLRM9001164,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","5/6/2020 10:07:37 AM","12/1/2021 8:42:14 AM"
"BGLRT4700047","CN=BGLRT4700047,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"11/16/2020 1:27:22 PM","12/2/2020 5:14:04 PM"
"BGLRM9100035","CN=BGLRM9100035,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/8/2018 10:06:38 PM","7/13/2021 2:43:31 AM"
"BGLRM9000851","CN=BGLRM9000851,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/25/2018 1:56:06 PM","9/8/2020 12:50:55 PM"
"BGLRM9001165","CN=BGLRM9001165,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","5/7/2020 6:12:58 PM","12/2/2021 8:41:47 AM"
"BGLRT4700025","CN=BGLRT4700025,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"11/16/2020 1:35:04 PM","12/3/2020 4:59:40 PM"
"BGLRT4700679","CN=BGLRT4700679,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/2/2022 1:48:53 PM","6/8/2022 1:35:01 PM"
"BGLRM9000674","CN=BGLRM9000674,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/5/2018 10:48:43 PM","6/24/2020 11:54:46 PM"
"BGLRM9100290","CN=BGLRM9100290,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/29/2018 3:54:30 AM","7/12/2020 3:36:42 PM"
"BGLRT4700515","CN=BGLRT4700515,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/19/2020 11:02:46 PM","8/5/2022 12:34:56 AM"
"BGLRM90001149","CN=BGLRM90001149,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/13/2020 7:34:43 AM","6/7/2022 7:08:51 PM"
"BGLRT4800385","CN=BGLRT4800385,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/16/2020 1:53:26 PM","11/16/2020 1:53:27 PM"
"BGLRT1400134","CN=BGLRT1400134,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/24/2021 2:27:43 PM","2/23/2022 2:59:08 PM"
"BGLRM9100412","CN=BGLRM9100412,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","12/25/2018 3:36:23 PM","11/12/2021 11:10:36 PM"
"BGLRM9100100","CN=BGLRM9100100,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/1/2019 8:19:59 AM","8/10/2020 12:16:31 PM"
"BGLRM9100749","CN=BGLRM9100749,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/19/2020 11:23:35 PM","2/26/2020 4:46:10 PM"
"BGLRM9100779","CN=BGLRM9100779,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/13/2020 7:40:06 AM","6/1/2020 6:04:48 PM"
"BGLRM9100413","CN=BGLRM9100413,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/25/2018 4:07:38 PM","9/26/2020 6:53:39 PM"
"BGLRM9100608","CN=BGLRM9100608,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/15/2019 4:31:13 PM","11/12/2021 7:00:12 PM"
"BGLRM91S00003","CN=BGLRM91S00003,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/1/2019 8:30:22 AM","9/25/2020 7:27:24 PM"
"BGLRM9100751","CN=BGLRM9100751,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/19/2020 11:55:21 PM","8/19/2020 4:11:37 PM"
"BGLRM9000480","CN=BGLRM9000480,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","10/11/2017 12:36:13 AM","12/2/2021 8:41:54 AM"
"BGLRM9100042","CN=BGLRM9100042,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/9/2018 3:32:59 AM","3/17/2022 6:02:42 AM"
"BGLRM9100414","CN=BGLRM9100414,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/25/2018 4:40:17 PM","8/27/2020 9:06:05 AM"
"BGLRM91S00010","CN=BGLRM91S00010,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/8/2019 7:47:15 AM","2/17/2021 1:26:03 AM"
"BGLRM901007","CN=BGLRM901007,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/16/2019 9:02:37 AM","9/10/2020 5:23:09 PM"
"BGLRM9001150","CN=BGLRM9001150,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","3/13/2020 7:03:12 PM","11/12/2021 4:06:58 PM"
"BGLRM9000107","CN=BGLRM9000107,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/27/2017 10:58:01 PM","8/11/2020 3:04:10 PM"
"BGLRT4600221","CN=BGLRT4600221,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/8/2018 11:47:29 PM","8/22/2020 1:57:03 PM"
"BGLRM91S00011","CN=BGLRM91S00011,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/8/2019 7:52:14 AM","8/11/2020 3:19:08 PM"
"BGLRM901008","CN=BGLRM901008,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/16/2019 9:34:19 AM","12/2/2021 8:41:58 AM"
"BGLRM9100707","CN=BGLRM9100707,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","12/17/2019 5:20:17 AM","12/2/2021 8:42:09 AM"
"BGLRT4500025","CN=BGLRT4500025,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2020 12:01:48 AM","9/5/2020 11:57:48 PM"
"BGLRM9000592","CN=BGLRM9000592,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled - Termed - 3/15/2022 - WO0000001417309","6/9/2018 12:31:48 AM","1/11/2022 3:13:56 PM"
"BGLRM91S00012","CN=BGLRM91S00012,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/8/2019 7:54:38 AM","6/11/2020 4:00:55 PM"
"BGLRM91S00052","CN=BGLRM91S00052,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/4/2019 1:44:56 AM","12/2/2021 8:42:20 AM"
"BGLRO7060302","CN=BGLRO7060302,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/17/2019 6:22:00 AM","9/11/2020 5:06:58 PM"
"BGLRM91000143","CN=BGLRM91000143,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/13/2020 3:16:42 PM","7/2/2020 3:03:37 PM"
"BGLRT4800219","CN=BGLRT4800219,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/8/2020 2:43:00 AM","10/31/2021 12:16:36 PM"
"BGLRM9100115","CN=BGLRM9100115,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/27/2018 12:57:27 AM","2/1/2022 4:45:23 PM"
"BGLRM9100518","CN=BGLRM9100518,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","3/8/2019 2:11:04 PM","11/12/2021 1:33:29 AM"
"BGLRM9000916","CN=BGLRM9000916,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/4/2019 10:29:33 AM","8/19/2020 3:29:03 PM"
"BGLRO706123","CN=BGLRO706123,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/16/2019 10:07:13 AM","9/10/2020 10:52:38 PM"
"BGLRM9100763","CN=BGLRM9100763,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/20/2020 10:09:16 AM","3/1/2020 2:23:25 AM"
"BGLRM9100225","CN=BGLRM9100225,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled - Termed - 2/16/2022 - WO0000001388983","7/13/2018 1:02:37 AM","11/29/2021 6:23:46 PM"
"BGLRM9100051","CN=BGLRM9100051,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/9/2018 11:16:27 PM","8/23/2021 12:35:00 AM"
"BGLRO7060304","CN=BGLRO7060304,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/17/2019 6:52:40 AM","3/18/2021 11:54:48 AM"
"BGLRT49500626","CN=BGLRT49500626,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"6/6/2022 3:36:53 PM","8/1/2022 10:23:00 PM"
"BGLRT4500024","CN=BGLRT4500024,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2020 12:07:03 AM","10/31/2020 12:45:31 AM"
"BGLRM9100052","CN=BGLRM9100052,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/9/2018 11:35:32 PM","3/16/2021 11:58:51 PM"
"BGLRM9100117","CN=BGLRM9100117,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/27/2018 1:32:46 AM","2/1/2022 4:27:03 PM"
"BGLRM9100116","CN=BGLRM9100116,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/27/2018 1:57:58 AM","1/20/2022 11:42:04 AM"
"BGLRT1400041","CN=BGLRT1400041,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/23/2021 12:20:59 PM","7/26/2021 2:59:40 PM"
"BGLRM9000099","CN=BGLRM9000099,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/16/2017 2:00:04 PM","9/20/2020 7:49:59 PM"
"BGLRM9000690","CN=BGLRM9000690,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/17/2018 8:27:34 AM","9/13/2020 10:53:04 AM"
"BGLRM9000853","CN=BGLRM9000853,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/26/2018 11:37:15 PM","2/2/2022 3:40:34 PM"
"BGLRM9100460","CN=BGLRM9100460,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/31/2019 1:25:44 AM","9/25/2020 1:26:10 PM"
"BGLRM9000857","CN=BGLRM9000857,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/9/2019 4:22:49 PM","3/3/2021 10:04:54 PM"
"BGLR0706133","CN=BGLR0706133,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/16/2019 7:36:09 PM","10/16/2020 8:43:46 PM"
"BGLRM9100738","CN=BGLRM9100738,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/4/2020 6:06:33 AM","3/21/2020 1:20:52 PM"
"BGLRM9100461","CN=BGLRM9100461,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","1/31/2019 1:35:05 AM","11/12/2021 2:25:02 AM"
"BGLRO706130","CN=BGLRO706130,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","8/16/2019 7:36:16 PM","11/12/2021 12:36:44 AM"
"BGLRT4800239","CN=BGLRT4800239,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False",,"2/23/2021 4:57:57 PM","6/29/2022 1:46:56 PM"
"BGLRT4500026","CN=BGLRT4500026,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/15/2020 12:06:39 AM","1/27/2021 6:15:33 AM"
"BGLRM9000503","CN=BGLRM9000503,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","1/4/2018 2:49:51 AM","12/1/2021 8:42:20 AM"
"BGLRM9100233","CN=BGLRM9100233,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","7/17/2018 5:25:10 PM","12/1/2021 8:42:21 AM"
"BGLRM9100463","CN=BGLRM9100463,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","1/31/2019 1:50:48 AM","11/12/2021 8:24:13 PM"
"BGLRL5400620","CN=BGLRL5400620,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/25/2022 3:58:57 PM","6/30/2022 5:31:34 PM"
"BGLRM9100235","CN=BGLRM9100235,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/17/2018 6:19:12 PM","12/16/2021 2:41:11 PM"
"BGLRM901026","CN=BGLRM901026,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/4/2019 2:09:37 AM","8/27/2020 8:21:38 PM"
"BGLRO706137","CN=BGLRO706137,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/16/2019 7:43:33 PM","9/14/2020 1:57:02 PM"
"BGLRT4600304","CN=BGLRT4600304,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/18/2019 7:13:17 AM","6/20/2022 11:48:15 AM"
"BGLRM9100755","CN=BGLRM9100755,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/21/2020 12:10:21 AM","2/27/2020 5:02:13 PM"
"BGLRM9000848","CN=BGLRM9000848,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/15/2018 12:29:23 AM","2/16/2021 4:54:13 PM"
"BGLRT4600322","CN=BGLRT4600322,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/14/2020 11:55:13 PM","5/4/2021 11:03:03 AM"
"BGLRM9100173","CN=BGLRM9100173,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","6/12/2018 2:33:21 AM","12/2/2021 8:42:25 AM"
"BGLRM9000813","CN=BGLRM9000813,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/20/2018 7:12:55 AM","11/30/2020 2:34:36 AM"
"BGLRM9000322","CN=BGLRM9000322,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"1/31/2019 3:45:32 AM","4/12/2020 11:28:22 PM"
"BGLRM9001002","CN=BGLRM9001002,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/6/2019 1:52:51 AM","8/6/2020 10:25:53 AM"
"BGLRO706136","CN=BGLRO706136,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/16/2019 7:43:43 PM","9/8/2020 11:22:28 AM"
"BGLRM9100184","CN=BGLRM9100184,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled - Termed - 3/14/2022 - WO0000001415884","10/3/2019 1:36:44 PM","11/12/2021 10:19:01 AM"
"BGLRO7060157","CN=BGLRO7060157,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/12/2019 5:47:21 AM","2/25/2022 2:15:48 AM"
"BGLRT4950007","CN=BGLRT4950007,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/4/2020 10:27:47 PM","3/1/2021 4:43:42 PM"
"BGLRM9000816","CN=BGLRM9000816,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/20/2018 7:29:08 AM","3/2/2021 11:56:35 PM"
"BGLRM9000854","CN=BGLRM9000854,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","12/27/2018 11:56:37 PM","12/2/2021 8:41:50 AM"
"BGLRO7060156","CN=BGLRO7060156,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/12/2019 5:50:31 AM","1/11/2022 1:43:24 AM"
"BGLRM9100757","CN=BGLRM9100757,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/21/2020 2:22:32 AM","8/25/2020 4:57:33 PM"
"BGLRM9001152","CN=BGLRM9001152,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","5/14/2020 3:08:05 PM","11/11/2021 8:31:08 PM"
"BGLRM9100910","CN=BGLRM9100910,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/26/2021 7:27:53 PM","3/16/2022 2:53:25 PM"
"BGLRM9000855","CN=BGLRM9000855,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/28/2018 12:04:16 AM","9/17/2020 5:41:34 PM"
"BGLRO7060159","CN=BGLRO7060159,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","11/12/2019 6:01:34 AM","11/12/2021 3:06:37 PM"
"BGLRT4600328","CN=BGLRT4600328,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/26/2021 5:13:07 PM","5/9/2022 11:46:23 AM"
"BGLRT1400083","CN=BGLRT1400083,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/25/2021 10:33:43 AM","5/23/2022 1:04:38 PM"
"BGLRM9100232","CN=BGLRM9100232,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/17/2018 4:54:11 PM","9/1/2020 5:17:53 PM"
"BGLRM9000856","CN=BGLRM9000856,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/28/2018 2:14:29 AM","11/3/2021 8:42:51 AM"
"BGLRO706138","CN=BGLRO706138,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/17/2019 1:34:35 PM","3/16/2022 2:54:38 PM"
"BGLRO7060158","CN=BGLRO7060158,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","11/12/2019 6:04:25 AM","11/12/2021 10:36:35 AM"
"BGLRT4800386","CN=BGLRT4800386,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/20/2020 3:13:34 PM","11/22/2020 4:09:29 PM"
"BGLRT4700521","CN=BGLRT4700521,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"2/22/2021 12:04:28 PM","3/3/2022 7:38:48 PM"
"BGLRM9000858","CN=BGLRM9000858,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","12/28/2018 5:10:54 AM","11/12/2021 8:30:36 PM"
"BGLRM9000390","CN=BGLRM9000390,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/4/2019 5:29:30 AM","7/6/2020 9:26:37 AM"
"BGLRM9000382","CN=BGLRM9000382,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/3/2017 12:23:47 PM","2/17/2021 10:24:45 AM"
"BGLRM91S00015","CN=BGLRM91S00015,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"3/12/2019 5:21:07 AM","7/2/2020 1:33:29 PM"
"BGLRM9000867","CN=BGLRM9000867,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True","Disabled due to Inactivity- 12/10/2021","10/4/2019 5:34:24 AM","1/11/2022 1:12:28 AM"
"BGLRM9100296","CN=BGLRM9100296,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","9/4/2018 5:16:30 AM","12/2/2021 8:41:53 AM"
"BGLRM9000599","CN=BGLRM9000599,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","3/12/2019 3:42:37 PM","12/2/2021 8:41:36 AM"
"BGLRO706145","CN=BGLRO706145,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/17/2019 2:07:28 PM","6/26/2020 7:10:29 PM"
"BGLRM9000693","CN=BGLRM9000693,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/19/2018 3:28:04 AM","2/17/2021 9:15:06 AM"
"BGLRM9000734","CN=BGLRM9000734,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"9/4/2018 5:25:50 AM","8/16/2020 2:38:48 PM"
"BGLRM9100477","CN=BGLRM9100477,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","False","Disabled due to Inactivity- 12/10/2021","4/23/2019 11:45:27 AM","11/12/2021 11:30:06 AM"
"BGLRO7060162","CN=BGLRO7060162,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"11/13/2019 3:34:36 AM","3/17/2022 4:38:20 AM"
"BGLRO7060305","CN=BGLRO7060305,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"12/19/2019 9:23:52 PM","11/1/2020 7:04:36 PM"
"BGLRM9001170","CN=BGLRM9001170,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"5/15/2020 11:59:34 AM","8/11/2020 5:01:31 PM"
"BGLRO706147","CN=BGLRO706147,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"8/17/2019 2:51:01 PM","2/25/2022 1:41:29 AM"
"BGLRO7060401","CN=BGLRO7060401,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"7/22/2020 11:58:41 AM","2/1/2022 5:46:51 PM"
"BGLRM9000459","CN=BGLRM9000459,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com","True",,"10/25/2017 1:26:39 AM","7/14/2020 10:34:11 AM"
