Computer,DistinguishedName,enabled,description,whenCreated,Stamp
BGLRO7060192,"CN=BGLRO7060192,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,11/26/2019 19:46,11/12/2021 13:39
BGLRM9000883,"CN=BGLRM9000883,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/8/2019 2:35,12/2/2021 8:41
BGLRM9001150,"CN=BGLRM9001150,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/13/2020 19:03,11/12/2021 16:06
BGLRM9001155,"CN=BGLRM9001155,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/16/2020 9:25,11/12/2021 13:28
BGLRM9100405,"CN=BGLRM9100405,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/20/2018 1:09,6/2/2020 13:41
BGLRO7060193,"CN=BGLRO7060193,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/26/2019 19:53,9/11/2020 14:24
BGLRM9001153,"CN=BGLRM9001153,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/16/2020 9:19,8/26/2020 13:36
BGLRM9000099,"CN=BGLRM9000099,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/16/2017 14:00,9/20/2020 19:49
BGLRM9100852,"CN=BGLRM9100852,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/24/2020 15:17,1/14/2021 4:31
BGLRL5400342,"CN=BGLRL5400342,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/1/2020 17:28,2/8/2021 17:29
BGLRM9000449,"CN=BGLRM9000449,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/27/2017 4:12,9/7/2020 8:44
BGLRM91000144,"CN=BGLRM91000144,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/23/2019 18:33,9/22/2020 21:03
BGLRT49500329,"CN=BGLRT49500329,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,9/24/2020 10:21,9/24/2020 10:21
BGLRL5400198,"CN=BGLRL5400198,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/27/2020 17:22,5/20/2021 13:58
BGLRM9001154,"CN=BGLRM9001154,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/16/2020 9:22,6/30/2020 13:29
BGLRT4800442,"CN=BGLRT4800442,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/22/2021 11:13,6/17/2022 11:52
BGLRM9000386,"CN=BGLRM9000386,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/6/2017 0:22,6/19/2020 13:24
BGLRM9100577,"CN=BGLRM9100577,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,6/7/2019 3:26,11/30/2021 8:41
BGLRM9000200,"CN=BGLRM9000200,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/9/2017 8:27,9/23/2020 20:59
BGLRO7060157,"CN=BGLRO7060157,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/12/2019 5:47,2/25/2022 2:15
BGLRM9100536,"CN=BGLRM9100536,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,4/30/2019 2:34,12/2/2021 8:42
BGLRM9001147,"CN=BGLRM9001147,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/9/2020 14:19,12/16/2020 5:55
BGLRM9100310,"CN=BGLRM9100310,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,9/26/2018 0:52,12/2/2021 8:42
BGLRO7060106,"CN=BGLRO7060106,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/8/2019 12:40,8/5/2020 15:08
BGLRM9000776,"CN=BGLRM9000776,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,10/16/2018 2:00,8/6/2020 10:19
BGLRM9000698,"CN=BGLRM9000698,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/4/2020 10:47,9/10/2020 15:28
BGLRO7060156,"CN=BGLRO7060156,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/12/2019 5:50,1/11/2022 1:43
BGLRM9100175,"CN=BGLRM9100175,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/14/2018 1:11,9/14/2020 10:03
BGLRM9000676,"CN=BGLRM9000676,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/4/2018 0:41,9/23/2020 18:41
BGLRM9100775,"CN=BGLRM9100775,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/9/2020 14:16,12/1/2021 8:42
BGLRM9000114,"CN=BGLRM9000114,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/30/2017 23:28,2/1/2022 17:24
BGLRM9001209,"CN=BGLRM9001209,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/28/2021 2:18,8/18/2021 17:53
BGLRO7060108,"CN=BGLRO7060108,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/8/2019 12:43,12/9/2021 8:42
BGLRT4600,"CN=BGLRT4600,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/14/2021 18:39,12/14/2021 18:39
BGLRO7060324,"CN=BGLRO7060324,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/30/2019 12:35,11/12/2021 13:37
BGLRM9001156,"CN=BGLRM9001156,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/17/2020 8:14,11/12/2021 8:25
BGLRO7060107,"CN=BGLRO7060107,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/8/2019 12:44,6/3/2020 9:20
BGLRM901023,"CN=BGLRM901023,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,9/3/2019 6:08,11/12/2021 5:07
BGLRT49500610,"CN=BGLRT49500610,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/5/2022 15:24,7/18/2022 13:23
BGLRO7060119,"CN=BGLRO7060119,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/17/2019 2:59,7/23/2020 11:27
BGLRO7060325,"CN=BGLRO7060325,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/30/2019 12:41,11/12/2021 19:44
BGLRM9000284,"CN=BGLRM9000284,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/11/2017 23:34,3/17/2022 12:40
BGLRM9001157,"CN=BGLRM9001157,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/17/2020 8:23,2/1/2022 14:03
BGLRO7060105,"CN=BGLRO7060105,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/8/2019 12:45,9/11/2020 18:40
BGLRM9001159,"CN=BGLRM9001159,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/17/2020 8:31,3/1/2021 11:29
BGLRT4700318,"CN=BGLRT4700318,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/11/2019 0:26,3/9/2022 14:19
BGLRO7060159,"CN=BGLRO7060159,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,11/12/2019 6:01,11/12/2021 15:06
BGLRO7060311,"CN=BGLRO7060311,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/24/2019 4:18,9/14/2021 13:41
BGLRM9100578,"CN=BGLRM9100578,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/7/2019 3:39,7/7/2020 15:03
BGLRO7060405,"CN=BGLRO7060405,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/24/2020 15:27,9/13/2020 23:16
BGLRL5400075,"CN=BGLRL5400075,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,8/3/2020 17:54,11/5/2020 8:26
BGLRO7060158,"CN=BGLRO7060158,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,11/12/2019 6:04,11/12/2021 10:36
BGLRO7060317,"CN=BGLRO7060317,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/24/2019 4:23,3/4/2020 20:32
BGLRO7060309,"CN=BGLRO7060309,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,12/24/2019 4:24,11/12/2021 19:37
BGLRO7060406,"CN=BGLRO7060406,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/24/2020 15:35,12/21/2021 8:53
BGLRM9100117,"CN=BGLRM9100117,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/27/2018 1:32,2/1/2022 16:27
BGLRO7060318,"CN=BGLRO7060318,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/24/2019 4:29,12/30/2021 8:38
BGLRM9100438,"CN=BGLRM9100438,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/18/2019 0:59,3/24/2020 17:11
BGLRT4700385,"CN=BGLRT4700385,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/23/2019 8:57,7/13/2022 14:07
BGLRM9000868,"CN=BGLRM9000868,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,6/17/2019 16:41,12/2/2021 8:42
BGLRT1400083,"CN=BGLRT1400083,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/25/2021 10:33,5/23/2022 13:04
BGLRM9100439,"CN=BGLRM9100439,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/18/2019 1:12,12/2/2021 8:41
BGLRT4400002,"CN=BGLRT4400002,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/2/2018 17:19,4/2/2020 23:27
BGLRM9000902,"CN=BGLRM9000902,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/4/2019 5:33,7/23/2020 17:21
BGLRO7060333,"CN=BGLRO7060333,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/7/2020 14:56,6/16/2020 19:18
BGLRM9100042,"CN=BGLRM9100042,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/9/2018 3:32,3/17/2022 6:02
BGLRT4800239,"CN=BGLRT4800239,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,2/23/2021 16:57,6/29/2022 13:46
BGLRL5400620,"CN=BGLRL5400620,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/25/2022 15:58,6/30/2022 17:31
BGLRT49500138,"CN=BGLRT49500138,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,7/24/2020 15:54,2/10/2021 19:26
BGLRM9000750,"CN=BGLRM9000750,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/13/2018 2:18,6/3/2020 12:53
BGLRT4700679,"CN=BGLRT4700679,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/2/2022 13:48,6/8/2022 13:35
BGLRO7060334,"CN=BGLRO7060334,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/7/2020 15:05,9/9/2020 13:00
BGLRM9100776,"CN=BGLRM9100776,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/9/2020 15:29,6/9/2020 16:46
BGLRL49500190,"CN=BGLRL49500190,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/5/2020 15:12,8/5/2020 15:12
BGLRM9100055,"CN=BGLRM9100055,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/12/2018 23:45,12/2/2021 8:42
BGLRM9100535,"CN=BGLRM9100535,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/30/2019 3:46,12/9/2020 13:42
BGLRM9100081,"CN=BGLRM9100081,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/17/2020 10:53,8/17/2020 16:46
BGLRM9100116,"CN=BGLRM9100116,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/27/2018 1:57,1/20/2022 11:42
BGLRO7060305,"CN=BGLRO7060305,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/19/2019 21:23,11/1/2020 19:04
BGLRO7060065,"CN=BGLRO7060065,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,7/30/2019 2:23,11/27/2021 8:42
BGLRO7060069,"CN=BGLRO7060069,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,8/1/2019 2:14,11/22/2021 17:21
BGLRM9001158,"CN=BGLRM9001158,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/17/2020 8:32,12/22/2021 0:39
BGLRM9100324,"CN=BGLRM9100324,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,10/5/2018 1:36,11/30/2021 8:42
BGLRT4600265,"CN=BGLRT4600265,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/14/2018 20:50,5/4/2020 6:38
BGLRT4700377,"CN=BGLRT4700377,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/20/2019 23:44,7/13/2020 6:51
BGLRM9000906,"CN=BGLRM9000906,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/12/2019 1:19,8/7/2020 15:35
BGLRM9100734,"CN=BGLRM9100734,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/29/2020 23:22,2/16/2020 14:07
BGLRM9001137,"CN=BGLRM9001137,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,2/28/2020 8:12,12/2/2021 8:42
BGLRT1400003,"CN=BGLRT1400003,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/28/2021 17:57,5/13/2022 11:47
BGLRM9000751,"CN=BGLRM9000751,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/13/2018 3:36,9/20/2020 14:11
BGLRM9100459,"CN=BGLRM9100459,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/17/2019 4:41,1/7/2021 22:25
BGLRO7060170,"CN=BGLRO7060170,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/20/2019 2:51,8/14/2020 17:30
BGLRT4800088,"CN=BGLRT4800088,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/20/2019 9:35,1/10/2022 17:32
BGLRM9000369,"CN=BGLRM9000369,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,8/29/2017 7:18,9/12/2020 17:00
BGLRM9000847,"CN=BGLRM9000847,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/12/2018 2:18,1/11/2022 15:13
BGLRM91S00037,"CN=BGLRM91S00037,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/15/2019 3:59,11/12/2021 8:27
BGLRO7060336,"CN=BGLRO7060336,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/7/2020 15:23,7/6/2020 19:42
BGLRM9100499,"CN=BGLRM9100499,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/17/2019 16:55,7/13/2020 10:17
BGLRM9000614,"CN=BGLRM9000614,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/26/2018 4:19,12/2/2021 8:42
BGLRO7060064,"CN=BGLRO7060064,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/30/2019 2:40,3/3/2021 15:49
BGLRM9000764,"CN=BGLRM9000764,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/26/2018 2:07,8/5/2020 12:23
BGLRM9000856,"CN=BGLRM9000856,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/28/2018 2:14,11/3/2021 8:42
BGLRO7060224,"CN=BGLRO7060224,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,12/10/2019 6:50,8/15/2020 14:58
BGLRM9100440,"CN=BGLRM9100440,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/18/2019 1:13,10/21/2020 5:01
BGLRO7060122,"CN=BGLRO7060122,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/17/2019 5:42,4/26/2020 18:42
BGLRO7060194,"CN=BGLRO7060194,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/26/2019 20:49,8/4/2020 15:51
BGLRO7060340,"CN=BGLRO7060340,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/10/2020 14:37,9/29/2020 16:59
BGLRM9000459,"CN=BGLRM9000459,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/25/2017 1:26,7/14/2020 10:34
BGLRM9000675,"CN=BGLRM9000675,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/19/2019 3:34,6/18/2020 13:07
BGLRM9000886,"CN=BGLRM9000886,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/16/2019 6:33,11/12/2021 15:35
BGLRO7060337,"CN=BGLRO7060337,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,Disabled due to Inactivity- 12/10/2021,1/7/2020 15:41,3/16/2022 22:43
BGLRO7060341,"CN=BGLRO7060341,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/10/2020 14:45,9/14/2020 11:11
BGLRM9000569,"CN=BGLRM9000569,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,6/15/2018 2:13,11/12/2021 10:36
BGLRM9000918,"CN=BGLRM9000918,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,11/4/2020 19:36,1/10/2022 22:08
BGLRM9100539,"CN=BGLRM9100539,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/15/2019 4:09,1/10/2022 21:00
BGLRT4800222,"CN=BGLRT4800222,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/14/2020 7:50,6/25/2020 13:01
BGLRM9100067,"CN=BGLRM9100067,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/15/2018 23:45,12/7/2020 1:11
BGLRM9000617,"CN=BGLRM9000617,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,5/26/2018 4:33,11/12/2021 7:41
BGLRM9001193,"CN=BGLRM9001193,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/10/2020 11:22,1/13/2021 10:06
BGLRM9001211,"CN=BGLRM9001211,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/28/2021 5:08,8/7/2021 1:06
BGLRO7060343,"CN=BGLRO7060343,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/5/2020 20:49,11/13/2020 19:25
BGLRM9100763,"CN=BGLRM9100763,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/20/2020 10:09,3/1/2020 2:23
BGLRO7060067,"CN=BGLRO7060067,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,7/30/2019 2:48,7/9/2020 12:28
BGLRM91S00039,"CN=BGLRM91S00039,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,5/15/2019 4:21,8/22/2020 4:28
BGLRL5400608,"CN=BGLRL5400608,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/14/2022 17:36,6/7/2022 13:09
BGLRM9001138,"CN=BGLRM9001138,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/5/2020 23:28,11/12/2021 17:36
BGLRM9000454,"CN=BGLRM9000454,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,9/28/2017 23:47,7/2/2020 13:17
BGLRM9100155,"CN=BGLRM9100155,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,4/6/2018 3:58,12/10/2021 11:52
BGLRM9100442,"CN=BGLRM9100442,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,1/18/2019 1:37,11/12/2021 0:05
BGLRL54900063,"CN=BGLRL54900063,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,6/14/2020 23:33,2/27/2022 15:55
BGLRM9100729,"CN=BGLRM9100729,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/28/2020 4:29,3/18/2020 14:18
BGLRT4700283,"CN=BGLRT4700283,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,10/16/2018 3:56,3/6/2021 2:19
BGLRM9000509,"CN=BGLRM9000509,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/16/2019 3:52,11/10/2021 17:37
BGLRO7060370,"CN=BGLRO7060370,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,3/9/2020 16:21,11/12/2021 20:44
BGLRM9100748,"CN=BGLRM9100748,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/19/2020 2:46,3/20/2020 19:25
BGLRM9100777,"CN=BGLRM9100777,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,3/9/2020 16:16,6/3/2020 3:03
BGLRM9000467,"CN=BGLRM9000467,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,Disabled due to Inactivity- 12/10/2021,10/26/2017 0:14,12/2/2021 8:41
BGLRM9100423,"CN=BGLRM9100423,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/8/2019 0:40,10/16/2020 11:26
BGLRM9000519,"CN=BGLRM9000519,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,1/30/2018 22:42,8/13/2020 15:38
BGLRT4700521,"CN=BGLRT4700521,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",TRUE,,2/22/2021 12:04,3/3/2022 19:38
BGLRT4800078,"CN=BGLRT4800078,OU=BGLR Desktops,OU=BGLR,DC=bsg,DC=ad,DC=adp,DC=com",FALSE,,5/17/2019 4:19,2/10/2021 13:26
